id,category,query1,query2,label
1092,感冒,孕妇感冒能喝可乐姜汤吗,孕妇感冒了吃感冒灵颗粒行吗,0
1093,感冒,打喷嚏流鼻涕吃什么感冒药,打喷嚏流鼻涕需要吃什么感冒药,1
1094,感冒,打喷嚏流鼻涕吃什么感冒药,哪种感冒药治疗打喷嚏流鼻涕,1
1095,感冒,打喷嚏流鼻涕吃什么感冒药,打喷嚏流鼻涕的特效药,0
1096,感冒,打喷嚏流鼻涕吃什么感冒药,打喷嚏流鼻涕如何用药,0
1097,感冒,打喷嚏流鼻涕吃什么感冒药,打喷嚏流鼻涕是什么感冒,0
1098,感冒,打喷嚏流鼻涕吃什么感冒药,打喷嚏流鼻涕可以吃什么感冒药,1
1100,感冒,打喷嚏流鼻涕吃什么感冒药,月子里的宝宝打喷嚏流鼻涕怎么办,0
1102,感冒,打喷嚏流鼻涕吃什么感冒药,打喷嚏流鼻涕可以喝可乐姜汤吗,0
1104,感冒,"孕妇感冒,咽喉肿痛,能按那些穴位",哪些穴位可以缓解孕妇感冒，咽喉肿痛,1
1107,感冒,"孕妇感冒,咽喉肿痛,能按那些穴位",孕妇感冒，咽喉肿痛小妙招,0
1108,感冒,怀孕七个月了、感冒了怎么办、,怀孕七个月了，感冒了有什么好办法,1
1110,感冒,怀孕七个月了、感冒了怎么办、,怀孕七个月了、感冒了对胎儿有影响吗,0
1111,感冒,怀孕七个月了、感冒了怎么办、,怀孕七个月了、感冒会引起畸形吗,0
1112,感冒,怀孕七个月了、感冒了怎么办、,怀孕七个月了、感冒喝姜水行吗,0
1113,感冒,怀孕七个月了、感冒了怎么办、,怀孕七个月了、感冒了怎样治疗,1
1114,感冒,怀孕七个月了、感冒了怎么办、,怀孕七个月了、感冒了能吃药吗、,1
1115,感冒,怀孕七个月了、感冒了怎么办、,怀孕七个月了、感冒了可以喝蜂蜜柠檬水吗,0
1116,感冒,怀孕七个月了、感冒了怎么办、,怀孕七个月了需要多运动吗,0
1117,感冒,怀孕七个月了、感冒了怎么办、,感冒了用盐水漱口有助于治疗吗,0
1119,感冒,小孩受凉感冒该用哪种感冒药,小孩受凉感冒吃什么感冒药效果好,1
1120,感冒,小孩受凉感冒该用哪种感冒药,小孩受凉感冒不能吃那种感冒药,0
1122,感冒,小孩受凉感冒该用哪种感冒药,小孩受凉感冒吃那种药副作用小,0
1123,感冒,小孩受凉感冒该用哪种感冒药,小孩受凉感冒那种感冒药能用,1
1124,感冒,小孩受凉感冒该用哪种感冒药,小孩受凉感冒能用哪种感冒药,1
1125,感冒,小孩受凉感冒该用哪种感冒药,小孩受凉感冒喝姜糖水可以吗,0
1126,感冒,小孩受凉感冒该用哪种感冒药,小孩受凉感冒咳嗽可以服用中成药吗,0
1128,感冒,消炎药和感冒药能一起吃吗,消炎药和感冒药一起吃有什么影响,1
1129,感冒,消炎药和感冒药能一起吃吗,消炎药和感冒药能同时吃吗,1
1131,感冒,消炎药和感冒药能一起吃吗,消炎药和感冒药一起吃的顺序是什么,0
1132,感冒,消炎药和感冒药能一起吃吗,消炎药和感冒药一起吃能喝酒吗,0
1133,感冒,消炎药和感冒药能一起吃吗,消炎药和感冒药能不能一起吃,1
1135,感冒,消炎药和感冒药能一起吃吗,感冒了咳嗽消炎药必须吃吗,0
1136,感冒,消炎药和感冒药能一起吃吗,感冒了嗓子不舒服用吃消炎药吗,0
1137,感冒,消炎药和感冒药能一起吃吗,消炎药和那种药可以同时吃,0
1139,感冒,小孩感冒鼻子不通怎么办,小孩感冒鼻子不通有什么办法吗,1
1140,感冒,小孩感冒鼻子不通怎么办,小孩感冒鼻子不通是感冒了吗,0
1141,感冒,小孩感冒鼻子不通怎么办,小孩感冒鼻子不通发烧怎么办,0
1142,感冒,小孩感冒鼻子不通怎么办,小孩感冒鼻子不通小妙招,0
1143,感冒,小孩感冒鼻子不通怎么办,怎样治小孩感冒鼻子不通,1
1144,感冒,小孩感冒鼻子不通怎么办,小孩感冒鼻子不通有什么办法,1
1145,感冒,小孩感冒鼻子不通怎么办,小孩感冒鼻子不通是鼻咽炎吗,0
1146,感冒,小孩感冒鼻子不通怎么办,小孩感冒鼻子不通用抗病毒药物可以吗,0
1147,感冒,小孩感冒鼻子不通怎么办,小孩感冒咳嗽能吃头孢克肟吗,0
1148,感冒,三个月宝宝鼻子呼呼响没看到鼻涕是什么情况,三个月宝宝鼻子呼呼响没看到鼻涕怎么办,1
1149,感冒,三个月宝宝鼻子呼呼响没看到鼻涕是什么情况,三个月宝宝鼻子呼呼响没看到鼻涕有什么办法吗,1
1151,感冒,三个月宝宝鼻子呼呼响没看到鼻涕是什么情况,三个月宝宝鼻子呼呼响没看到鼻涕是鼻炎吗,0
1152,感冒,三个月宝宝鼻子呼呼响没看到鼻涕是什么情况,三个月宝宝鼻子不通气有小妙招吗,0
1154,感冒,藿香正气口服液和感冒药能一起用吗,藿香正气口服液和感冒药混合吃行吗,1
1155,感冒,藿香正气口服液和感冒药能一起用吗,拉肚子能喝藿香正气口服液吗,0
1157,感冒,藿香正气口服液和感冒药能一起用吗,藿香正气口服液是中成药吗,0
1158,感冒,孕妇感冒了吃什么好的快呢,孕妇感冒了吃什么比较好呢,1
1159,感冒,孕妇感冒了吃什么好的快呢,孕妇感冒了吃什么效果比较好,1
1160,感冒,孕妇感冒了吃什么好的快呢,孕妇感冒了吃药对胎儿有影响吗,0
1161,感冒,孕妇感冒了吃什么好的快呢,孕妇感冒了喝白水不吃药行吗,0
1162,感冒,孕妇感冒了吃什么好的快呢,孕妇感冒了喝姜糖水效果好吗,0
1163,感冒,妈妈感冒了还可以喂母乳吗？,妈妈感冒影响继续喂母乳吗？,1
1164,感冒,妈妈感冒了还可以喂母乳吗？,妈妈感冒了能不能喂母乳？,1
1165,感冒,妈妈感冒了还可以喂母乳吗？,吃母乳，宝妈感冒了，可以用什么药？,0
1166,感冒,妈妈感冒了还可以喂母乳吗？,纯母乳喂养的妈妈感冒了可以吃药吗？,0
1167,感冒,妈妈感冒了还可以喂母乳吗？,妈妈感冒哺乳孩子也会感冒吗？,0
1168,感冒,小孩打完预防针就感冒了能吃药吗,孩子打完疫苗后感冒了能吃药吗？,1
1169,感冒,小孩打完预防针就感冒了能吃药吗,小孩刚打完预防针感冒可以吃药吗？,1
1170,感冒,小孩打完预防针就感冒了能吃药吗,小孩打完预防针可以吃感冒药吗？,0
1172,感冒,小孩打完预防针就感冒了能吃药吗,宝宝打过预防针后几天就可以吃感冒药了？,0
1173,感冒,小孩打完预防针就感冒了能吃药吗,小孩打完预防针感冒了吃药可以吗,1
1175,感冒,小孩打完预防针就感冒了能吃药吗,小孩打完预防针就感冒了应该注意什么,0
1176,感冒,小孩打完预防针就感冒了能吃药吗,小孩打完预防针能洗澡吗,0
1177,感冒,小孩打完预防针就感冒了能吃药吗,小孩打完预防针就感冒了需要看医生吗,0
1180,感冒,感冒眼睛眼屎多是怎么回事,宝宝感冒了眼睛有眼屎怎么处理？,0
1181,感冒,感冒眼睛眼屎多是怎么回事,宝宝感冒眼睛有眼屎是黄浓状正常吗？,0
1182,感冒,感冒眼睛眼屎多是怎么回事,宝宝感冒了咳嗽眼睛有眼屎怎么治疗？,0
1183,感冒,"嗓子疼上不来气,流黄鼻涕怎么回事",喉咙痛鼻涕黄是怎么一回事？,1
1184,感冒,"嗓子疼上不来气,流黄鼻涕怎么回事",流黄鼻涕，伴有嗓子疼是怎么了？,1
1185,感冒,"嗓子疼上不来气,流黄鼻涕怎么回事",嗓子痛，痒，有黄痰，轻微咳嗽，请问大夫怎样缓解症状？,0
1187,感冒,"嗓子疼上不来气,流黄鼻涕怎么回事",感冒嗓子疼流黄鼻涕怎么办？,0
1188,感冒,我宝宝老流鼻涕怎么回事,宝宝老是流鼻涕是怎么了？,1
1190,感冒,我宝宝老流鼻涕怎么回事,宝宝鼻塞要吃什么药？,0
1191,感冒,我宝宝老流鼻涕怎么回事,宝宝流鼻涕吃什么药？,0
1192,感冒,我宝宝老流鼻涕怎么回事,宝宝咳嗽怎么办？,0
1193,感冒,得了感冒可以怎么快速治好呀？,感冒了，请问有什么方法或建议可以让感冒好得快点？,1
1194,感冒,得了感冒可以怎么快速治好呀？,感冒要怎么治才会好得快？,1
1196,感冒,得了感冒可以怎么快速治好呀？,感冒至今还没好利索，该怎么治疗？,0
1197,感冒,得了感冒可以怎么快速治好呀？,感冒了咳嗽得很厉害，可以喝冰水吗？,0
1198,感冒,病毒性感冒一般几天能好,病毒性感冒要几天才能好？,1
1199,感冒,病毒性感冒一般几天能好,病毒性感冒一般需要几天能痊愈？,1
1200,感冒,病毒性感冒一般几天能好,病毒性感冒发烧传染吗？,0
1201,感冒,病毒性感冒一般几天能好,病毒性感冒发烧怎么治？,0
1203,感冒,病毒性感冒一般几天能好,病毒性感冒一般需要几天能好,1
1204,感冒,病毒性感冒一般几天能好,病毒性感冒大概几天能好,1
1206,感冒,病毒性感冒一般几天能好,病毒性感冒跟流行感冒一样吗,0
1207,感冒,病毒性感冒一般几天能好,病毒性感冒是什么引起的,0
1208,感冒,小孩子经常的流鼻涕怎么办,小孩子经常的流鼻涕该怎么办啊？,1
1209,感冒,小孩子经常的流鼻涕怎么办,小孩子老是流鼻涕该做什么啊？,1
1210,感冒,小孩子经常的流鼻涕怎么办,孩子最近老是流鼻涕是怎么回事？,0
1212,感冒,小孩子经常的流鼻涕怎么办,孩子咳嗽怎么办？吃什么好？,0
1213,感冒,小孩子经常的流鼻涕怎么办,小孩子经常流鼻涕有什么办法治疗,1
1214,感冒,小孩子经常的流鼻涕怎么办,小孩子经常流鼻涕咋办,1
1215,感冒,小孩子经常的流鼻涕怎么办,小孩子经常流鼻涕用查血吗,0
1216,感冒,小孩子经常的流鼻涕怎么办,小孩子经常流鼻涕是不是抵抗力差了,0
1217,感冒,小孩子经常的流鼻涕怎么办,小孩子经常流鼻涕是感冒引起的吗,0
1218,感冒,怀孕期间感冒可以喝姜汤吗？,怀孕期间感冒了该怎么办？可以喝姜汤吗？,1
1219,感冒,怀孕期间感冒可以喝姜汤吗？,怀孕后感冒能喝姜汤水吗？,1
1220,感冒,怀孕期间感冒可以喝姜汤吗？,怀孕30天感冒了怎么办，对胎儿有影响吗？,0
1222,感冒,怀孕期间感冒可以喝姜汤吗？,孕38周感冒发热37.5，可以用药吗？,0
1225,感冒,怀孕期间感冒可以喝姜汤吗？,怀孕期间感冒是不是免疫力低,0
1228,感冒,很容易感冒是怎么回事？,经常感冒是什么原因造成的？,1
1229,感冒,很容易感冒是怎么回事？,特别容易感冒是为什么？,1
1230,感冒,很容易感冒是怎么回事？,特别难受，感冒吃什么好？,0
1232,感冒,很容易感冒是怎么回事？,胃很不舒服，没有感冒和发烧，这是什么问题？,0
1233,感冒,很容易感冒是怎么回事？,经常容易感冒是咋回事,1
1234,感冒,很容易感冒是怎么回事？,动不动就感冒是怎么回事,1
1235,感冒,很容易感冒是怎么回事？,容易感冒需要补充什么营养品吗,0
1237,感冒,很容易感冒是怎么回事？,容易感冒需要注意什么,0
1238,感冒,一岁小孩经常流鼻涕怎么办？,一岁小孩经常流鼻涕该做什么好？,1
1239,感冒,一岁小孩经常流鼻涕怎么办？,一岁小孩经常流鼻涕该怎么办才好？,1
1240,感冒,一岁小孩经常流鼻涕怎么办？,孩子总咳嗽怎么办？,0
1241,感冒,一岁小孩经常流鼻涕怎么办？,儿童咳嗽吃什么药？,0
1243,感冒,九个月的宝宝一直流鼻涕怎么办,九个月的宝宝老是流鼻涕该怎么做？,1
1244,感冒,九个月的宝宝一直流鼻涕怎么办,九个月的宝宝一直流鼻涕怎么办才好？,1
1245,感冒,九个月的宝宝一直流鼻涕怎么办,宝宝感冒总是流鼻涕是什么原因呢？,0
1246,感冒,九个月的宝宝一直流鼻涕怎么办,鼻塞，流鼻涕，咳嗽吃什么药？,0
1247,感冒,九个月的宝宝一直流鼻涕怎么办,宝宝流鼻涕，需要去医院吗？,0
1248,感冒,九个月的宝宝一直流鼻涕怎么办,九个月的宝宝一直流鼻涕如何是好,1
1249,感冒,九个月的宝宝一直流鼻涕怎么办,九个月的宝宝一直流鼻涕有什么办法,1
1250,感冒,九个月的宝宝一直流鼻涕怎么办,九个月的宝宝一直流鼻涕是不是病毒性感冒,0
1251,感冒,九个月的宝宝一直流鼻涕怎么办,九个月的宝宝一直流鼻涕能打预防针吗,0
1252,感冒,九个月的宝宝一直流鼻涕怎么办,九个月的宝宝一直流鼻涕要吃什么药,0
1253,感冒,怀孕期间感冒了，感冒怎么办？,怀孕期间感冒了，感冒如何治疗？,1
1254,感冒,怀孕期间感冒了，感冒怎么办？,怀孕期间感冒了，感冒该怎么处理？,1
1255,感冒,怀孕期间感冒了，感冒怎么办？,怀孕感冒影响胎儿吗？,0
1256,感冒,怀孕期间感冒了，感冒怎么办？,刚怀孕感冒能吃感冒药吗？,0
1257,感冒,怀孕期间感冒了，感冒怎么办？,怀孕感冒要上医院吗？,0
1258,感冒,孕妇伤风感冒怎么办啊？,孕妇伤风感冒该怎么做？,1
1259,感冒,孕妇伤风感冒怎么办啊？,孕妇伤风感冒如何处理？,1
1265,感冒,"我感冒引起的嗓子哑,怎么办?",喉咙哑，感冒了，喝什么好？,0
1266,感冒,"我感冒引起的嗓子哑,怎么办?",感冒了嗓子哑了该吃什么药？,0
1267,感冒,"我感冒引起的嗓子哑,怎么办?",有什么办法可以快速治好嗓子哑？,0
1268,感冒,九个月宝宝流鼻涕鼻塞怎么办呢,九个月宝宝流鼻涕鼻塞怎么做？,1
1269,感冒,九个月宝宝流鼻涕鼻塞怎么办呢,九个月宝宝流鼻涕鼻塞该如何是好？,1
1270,感冒,九个月宝宝流鼻涕鼻塞怎么办呢,宝宝鼻塞流鼻涕是怎么回事？,0
1271,感冒,九个月宝宝流鼻涕鼻塞怎么办呢,宝宝鼻塞流鼻涕能吃什么药管用？,0
1272,感冒,九个月宝宝流鼻涕鼻塞怎么办呢,宝宝老是流鼻涕是不是得了鼻炎？,0
1273,感冒,流鼻涕打喷嚏咳嗽吃什么药,流鼻涕打喷嚏咳嗽吃药可以恢复？,1
1274,感冒,流鼻涕打喷嚏咳嗽吃什么药,流鼻涕打喷嚏咳嗽应该服用什么药？,1
1277,感冒,流鼻涕打喷嚏咳嗽吃什么药,打喷嚏流鼻涕，需要吃药吗？,0
1278,感冒,有点流鼻涕可以打预防针吗,宝宝有点流鼻涕能打预防针吗？,1
1280,感冒,有点流鼻涕可以打预防针吗,宝宝有点流鼻涕打了预防针怎么办?,0
1281,感冒,有点流鼻涕可以打预防针吗,小孩咳嗽流鼻涕怎么治疗？,0
1283,感冒,怀孕期间吃了感冒药会不会影响胎儿,怀孕期间吃感冒药对胎儿有什么影响吗,1
1284,感冒,怀孕期间吃了感冒药会不会影响胎儿,怀孕期间能吃感冒药吗,1
1286,感冒,怀孕期间吃了感冒药会不会影响胎儿,怀孕期间感冒是不是抵抗力变差了,0
1287,感冒,怀孕期间吃了感冒药会不会影响胎儿,怀孕期间不吃感冒药有什么小妙招,0
1288,感冒,怀孕45天，严重感冒怎么办,怀孕45天，感冒了怎么办才好,1
1289,感冒,怀孕45天，严重感冒怎么办,怀孕45天的妈妈严重感冒有什么办法,1
1290,感冒,怀孕45天，严重感冒怎么办,怀孕45天，吃橙子能增强免疫力吗,0
1291,感冒,怀孕45天，严重感冒怎么办,怀孕45天，严重感冒会不会发烧,0
1292,感冒,怀孕45天，严重感冒怎么办,怀孕45天，严重感冒会不会流产,0
1293,感冒,怀孕45天，严重感冒怎么办,怀孕45天，严重感冒如何是好？,1
1294,感冒,怀孕45天，严重感冒怎么办,怀孕45天，严重感冒怎么治？,1
1296,感冒,怀孕45天，严重感冒怎么办,怀孕感冒吃什么食物缓解？,0
1298,感冒,老公感冒时同房怀孕了有影响吗,老公感冒期间我怀孕了有什么危害吗,1
1299,感冒,老公感冒时同房怀孕了有影响吗,老公感冒时同房怀孕了该怎么办才好,1
1300,感冒,老公感冒时同房怀孕了有影响吗,老公感冒了吃什么药好,0
1301,感冒,老公感冒时同房怀孕了有影响吗,老公感冒了可以洗澡吗,0
1303,感冒,哺乳期可以吃三九感冒灵颗粒吗,三九感冒灵颗粒哺乳期能吃吗,1
1304,感冒,哺乳期可以吃三九感冒灵颗粒吗,哺乳期吃三九感冒灵颗粒有什么影响吗,1
1306,感冒,哺乳期可以吃三九感冒灵颗粒吗,哺乳期吃了感冒药要过多久才能喂奶,0
1307,感冒,哺乳期可以吃三九感冒灵颗粒吗,感冒不吃药的妙招是什么,0
1308,感冒,感冒流绿色的鼻涕是怎么回事？,感冒为什么流的是绿色鼻涕,1
1309,感冒,感冒流绿色的鼻涕是怎么回事？,感冒流绿色鼻涕是什么原因,1
1310,感冒,感冒流绿色的鼻涕是怎么回事？,感冒流黄色鼻涕是不是细菌感染,0
1311,感冒,感冒流绿色的鼻涕是怎么回事？,感冒流清水鼻涕会不会引起鼻炎,0
1312,感冒,感冒流绿色的鼻涕是怎么回事？,感冒能喝清热解毒口服液吗,0
1313,感冒,我感冒了还能给宝宝喂奶吗？,妈妈感冒了，宝宝还能吃奶吗,1
1315,感冒,我感冒了还能给宝宝喂奶吗？,孕妇感冒了能吃感冒药吗,0
1316,感冒,我感冒了还能给宝宝喂奶吗？,孕妇发烧对胎儿有影响吗,0
1317,感冒,我感冒了还能给宝宝喂奶吗？,孕妇感冒了可以洗澡吗,0
1319,感冒,妈妈感冒了，宝宝能吃母乳吗,母亲感冒了，宝宝吃母乳行吗,1
1320,感冒,妈妈感冒了，宝宝能吃母乳吗,妈妈感冒了需要和宝宝隔离吗,0
1321,感冒,妈妈感冒了，宝宝能吃母乳吗,妈妈感冒了戴口罩能预防传染宝宝吗,0
1322,感冒,妈妈感冒了，宝宝能吃母乳吗,哺乳期妈妈感冒了能吃抗生素吗,0
1323,感冒,老公感冒了，最近能要小孩么,老公感冒了，最近可以要小孩么,1
1324,感冒,老公感冒了，最近能要小孩么,老公感冒了，最近能不能要小孩么,1
1325,感冒,老公感冒了，最近能要小孩么,备孕期间感冒了能怀孕吗,0
1326,感冒,老公感冒了，最近能要小孩么,怀孕的妈妈感冒了怎么办,0
1327,感冒,老公感冒了，最近能要小孩么,老公感冒了对宝宝有影响吗,0
1328,感冒,小孩子吃了感冒药为什么总想睡觉？,为什么小孩子吃了感冒药总想睡觉？,1
1329,感冒,小孩子吃了感冒药为什么总想睡觉？,小孩子吃了感冒药总想睡觉是为啥？,1
1330,感冒,小孩子吃了感冒药为什么总想睡觉？,小孩子吃了感冒药可以喝牛奶吗,0
1331,感冒,小孩子吃了感冒药为什么总想睡觉？,小孩子感冒能引起中耳炎吗,0
1332,感冒,小孩子吃了感冒药为什么总想睡觉？,小孩子感冒咳嗽能服用肺力咳吗,0
1334,感冒,感冒鼻子闻不到味道是怎么回事,感冒鼻子闻不到味道怎么办,1
1335,感冒,感冒鼻子闻不到味道是怎么回事,感冒鼻子闻不到味道是鼻炎吗,0
1337,感冒,感冒鼻子闻不到味道是怎么回事,感冒鼻子闻不到味道能吃刺激性食物吗,0
1338,感冒,怀孕16周多感冒了怎么办?,怀了孩子有16周了，不小心感冒了怎么治?,1
1339,感冒,怀孕16周多感冒了怎么办?,怀孕16周多感冒了能喝葱姜水吗,0
1340,感冒,怀孕16周多感冒了怎么办?,怀孕16周多感冒了用葱白煮水喝有效吗,0
1341,感冒,怀孕27周了，感冒可以喝生姜水吗？,生姜水孕妇感冒了可以喝吗,1
1342,感冒,吃完感冒药可以吃退热药吗,感冒药和退烧药可以一起吃吗,1
1343,感冒,吃完感冒药可以吃退热药吗,吃完感冒药能不能吃退热药,1
1344,感冒,吃完感冒药可以吃退热药吗,吃完感冒药会瞌睡吗,0
1345,感冒,吃完感冒药可以吃退热药吗,退热药发烧多少度能吃,0
1346,感冒,吃完感冒药可以吃退热药吗,感冒药里有退热药成分吗,0
1348,上呼吸道感染,怀孕能吃阿莫西林胶囊吗,怀孕吃阿莫西林可以吗？,1
1349,上呼吸道感染,怀孕能吃阿莫西林胶囊吗,怀孕吃了阿莫西林胶囊有影响吗?,0
1350,上呼吸道感染,怀孕能吃阿莫西林胶囊吗,怀孕初期可以吃阿莫西林胶囊吗?,0
1353,上呼吸道感染,上呼吸道感染吃什么药好,上呼吸道感染有什么特效药？,1
1354,上呼吸道感染,上呼吸道感染吃什么药好,小孩上呼吸道感染吃什么药好?,0
1355,上呼吸道感染,上呼吸道感染吃什么药好,宝宝上呼吸道感染吃什么药好？,0
1356,上呼吸道感染,上呼吸道感染吃什么药好,呼吸道感染有哪些药可以吃？,0
1357,上呼吸道感染,服用金莲花胶囊需要注意什么？,金莲花胶囊服用时的注意事项有哪些？,1
1359,上呼吸道感染,服用金莲花胶囊需要注意什么？,金莲花胶囊一次服用多少呢？,0
1360,上呼吸道感染,服用金莲花胶囊需要注意什么？,金莲花胶囊用量是多少呢？,0
1362,上呼吸道感染,克拉霉素缓释片什么时候吃,克拉霉素缓释片什么时候吃药效好？,1
1366,上呼吸道感染,克拉霉素缓释片什么时候吃,吃了克拉霉素缓释片多久可以怀孕,0
1367,上呼吸道感染,上呼吸道感染吃什么食物好？,上呼吸道感染.吃什么食物,1
1369,上呼吸道感染,上呼吸道感染吃什么食物好？,呼吸道感染吃什么药比较好？,0
1370,上呼吸道感染,上呼吸道感染吃什么食物好？,上呼吸道感染应该吃什么食物好的比较快？,0
1372,上呼吸道感染,玉屏风颗粒能预防感冒吗,玉屏风颗粒可以预防感冒吗,1
1373,上呼吸道感染,玉屏风颗粒能预防感冒吗,玉屏风颗粒能不能预防感冒,1
1374,上呼吸道感染,玉屏风颗粒能预防感冒吗,玉屏风颗粒能治感冒吗,0
1376,上呼吸道感染,玉屏风颗粒能预防感冒吗,21个月的宝宝预防感冒可以服用玉屏风颗粒么,0
1377,上呼吸道感染,怀孕25周晚上突然胎动频繁,孕25周胎动突然很频繁怎么回事,1
1378,上呼吸道感染,怀孕25周晚上突然胎动频繁,孕25周，胎动突然动的很频繁,1
1379,上呼吸道感染,怀孕25周晚上突然胎动频繁,孕25周突然感觉胎动减少,0
1381,上呼吸道感染,怀孕25周晚上突然胎动频繁,怀孕25周晚上突然胎动频繁肚子发胀怎么回事,0
1382,上呼吸道感染,小孩经常上呼吸道感染吃什么增强免疫力,你好，吃点什么增加孩子上呼吸道感染抵抗力？,1
1383,上呼吸道感染,小孩经常上呼吸道感染吃什么增强免疫力,小孩呼吸道感染吃什么增强免疫力,1
1384,上呼吸道感染,小孩经常上呼吸道感染吃什么增强免疫力,小孩经常上呼吸道感染吃什么好呢?,0
1385,上呼吸道感染,小孩经常上呼吸道感染吃什么增强免疫力,小孩经常上呼吸道感染吃什么药好呢,0
1386,上呼吸道感染,小孩经常上呼吸道感染吃什么增强免疫力,小孩经常上呼吸道感染会有什么后遗症吗,0
1387,上呼吸道感染,上呼吸道感染症状是怎么样的,上呼吸道感染症状有哪些,1
1389,上呼吸道感染,上呼吸道感染症状是怎么样的,急性上呼吸道感染症状具体是怎样的呢？这个一般是哪些造成的呢？,0
1391,上呼吸道感染,上呼吸道感染症状是怎么样的,上呼吸道感染吃什么好？,0
1392,上呼吸道感染,阿莫西林胶囊药店有卖的吗？,阿莫西林胶囊药店有卖吗,1
1393,上呼吸道感染,阿莫西林胶囊药店有卖的吗？,药店能买到阿莫西林胶囊吗？,1
1394,上呼吸道感染,阿莫西林胶囊药店有卖的吗？,阿莫西林胶囊哪里有卖的吗？,0
1395,上呼吸道感染,阿莫西林胶囊药店有卖的吗？,阿莫西林胶囊药店一般怎么卖？,0
1396,上呼吸道感染,阿莫西林胶囊药店有卖的吗？,阿莫西林胶囊药店售价多高？,0
1397,上呼吸道感染,吃了阿莫西林胶囊能喝酒吗？,服用阿莫西林胶囊期间能不能喝酒,1
1398,上呼吸道感染,吃了阿莫西林胶囊能喝酒吗？,吃了阿莫西林胶囊可以喝酒吗,1
1400,上呼吸道感染,吃了阿莫西林胶囊能喝酒吗？,吃过阿莫西林胶囊多长时间能喝酒,0
1401,上呼吸道感染,吃了阿莫西林胶囊能喝酒吗？,吃了阿莫西林胶囊多久可以喝酒,0
1402,上呼吸道感染,孩子感冒咳嗽如何判断是上呼吸道感染,孩子感冒咳嗽怎么判断是上呼吸道感染,1
1403,上呼吸道感染,孩子感冒咳嗽如何判断是上呼吸道感染,孩子感冒咳嗽怎么看出来是上呼吸道感染,1
1404,上呼吸道感染,孩子感冒咳嗽如何判断是上呼吸道感染,宝宝一个月两次感冒咳嗽，是上呼吸道感染吗,0
1406,上呼吸道感染,孩子感冒咳嗽如何判断是上呼吸道感染,上呼吸道感染孩子感冒咳嗽，鼻塞,0
1407,上呼吸道感染,孩子感冒咳嗽如何判断是上呼吸道感染,孩子上呼道感染的症状是感冒咳嗽吗,1
1408,上呼吸道感染,孩子感冒咳嗽如何判断是上呼吸道感染,孩子感冒咳嗽怎样判断是上呼道感染,1
1409,上呼吸道感染,孩子感冒咳嗽如何判断是上呼吸道感染,孩子感冒咳嗽是肺炎吗,0
1411,上呼吸道感染,孩子感冒咳嗽如何判断是上呼吸道感染,孩子感冒咳嗽是怎么回事,0
1412,上呼吸道感染,阿莫西林胶囊孕妇能吃吗,孕妇可以吃阿莫西林胶囊吗,1
1413,上呼吸道感染,阿莫西林胶囊孕妇能吃吗,孕妇吃阿莫西林胶囊好不好,1
1414,上呼吸道感染,阿莫西林胶囊孕妇能吃吗,孕妇吃阿莫西林胶囊会影响胎儿吗,0
1415,上呼吸道感染,阿莫西林胶囊孕妇能吃吗,孕妇吃阿莫西林胶囊要配合什么药吃,0
1416,上呼吸道感染,阿莫西林胶囊孕妇能吃吗,孕妇咳嗽吃阿莫西林胶囊效果怎样,0
1417,上呼吸道感染,阿莫西林胶囊孕妇能吃吗,孕妇可以吃阿莫西林胶囊吗,1
1418,上呼吸道感染,阿莫西林胶囊孕妇能吃吗,阿莫西林胶囊对孕妇有影响吗,1
1422,上呼吸道感染,上呼吸道感染吃什么药孕妇六个月,六个月的孕妇上呼道感染能吃什么药,1
1423,上呼吸道感染,上呼吸道感染吃什么药孕妇六个月,六个月的孕妇上呼道感染需要吃那种药,1
1424,上呼吸道感染,上呼吸道感染吃什么药孕妇六个月,六个月的孕妇上呼道感染吃药对孩子有影响吗,0
1425,上呼吸道感染,上呼吸道感染吃什么药孕妇六个月,六个月的孕妇怎样预防上呼道感染,0
1426,上呼吸道感染,上呼吸道感染吃什么药孕妇六个月,六个月的孕妇上呼道感染的症状是什么,0
1427,上呼吸道感染,儿童上呼吸道感染要吃什么药物?,儿童上呼吸道感染可以吃什么药,1
1428,上呼吸道感染,儿童上呼吸道感染要吃什么药物?,儿童上呼吸道感染能吃什么药好的快,1
1429,上呼吸道感染,儿童上呼吸道感染要吃什么药物?,儿童上呼吸道感染是呼吸道疾病吗,0
1431,上呼吸道感染,儿童上呼吸道感染要吃什么药物?,儿童上呼吸道感染有痰怎么办,0
1434,上呼吸道感染,宝宝上呼吸道感染发烧几天能好,宝宝上呼吸道感染发烧好不好,0
1435,上呼吸道感染,宝宝上呼吸道感染发烧几天能好,宝宝上呼吸道感染发烧怎么办,0
1437,上呼吸道感染,过期的阿莫西林胶囊有危害吗？,过期的阿莫西林胶囊疗效怎样,1
1438,上呼吸道感染,过期的阿莫西林胶囊有危害吗？,过期的阿莫西林胶囊对身体有什么坏处,1
1440,上呼吸道感染,过期的阿莫西林胶囊有危害吗？,阿莫西林胶囊保质期是多久,0
1441,上呼吸道感染,过期的阿莫西林胶囊有危害吗？,外用阿莫西林有效果吗,0
1442,上呼吸道感染,阿莫西林胶囊的功效是什么？,阿莫西林胶囊的作用是什么,1
1443,上呼吸道感染,阿莫西林胶囊的功效是什么？,阿莫西林胶囊主治是什么,1
